event_id,timestamp,db_user,sql_statement,tables_involved,status,rows_affected,graph_frame,is_after_hours,scenario_type
EVT_0000025,2026-06-30 09:52:50,normal_user_2,SELECT * FROM public.orders WHERE or_key % 2 = 0 LIMIT 14;,orders,SUCCESS,90282,G1,0,Normal_Admin
EVT_0000026,2026-06-30 08:07:56,normal_user_2,SELECT * FROM public.orders WHERE or_key < 4221;,orders,SUCCESS,35157,G1,0,Normal_Admin_Maintenance
EVT_0000027,2026-06-30 10:12:16,normal_user_3,SELECT * FROM public.part WHERE 1=1 LIMIT 20;,part,SUCCESS,7543,G1,0,Normal
EVT_0000028,2026-06-30 10:57:19,normal_user_3,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 14;",part,SUCCESS,11724,G1,0,Normal_Admin_Maintenance
EVT_0000029,2026-06-30 09:35:53,normal_user_3,"SELECT COUNT(*), MAX(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,189042,G1,0,Normal
EVT_0000030,2026-06-30 10:05:18,normal_user_3,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 14;",customer,SUCCESS,5395,G1,0,Normal_Admin_Maintenance
EVT_0000031,2026-06-30 10:44:24,normal_user_3,SELECT COUNT(*) FROM public.region;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000032,2026-06-30 10:15:58,normal_user_3,SELECT * FROM public.region WHERE re_key BETWEEN 40 AND 143;,region,SUCCESS,1,G1,0,Normal
EVT_0000033,2026-06-30 08:47:55,normal_user_3,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",region,SUCCESS,1,G1,0,Daily-Report
EVT_0000034,2026-06-30 09:21:20,normal_user_3,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 32;",orders,SUCCESS,28161,G1,0,Normal
EVT_0000035,2026-06-30 09:24:57,normal_user_3,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",supplier,SUCCESS,699,G1,0,Normal
EVT_0000036,2026-06-30 09:14:17,normal_user_3,SELECT * FROM public.region ORDER BY 1 LIMIT 34;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000037,2026-06-30 10:27:08,normal_user_3,SELECT * FROM public.orders ORDER BY 1 LIMIT 26;,orders,SUCCESS,53065,G1,0,Daily-Report
EVT_0000038,2026-06-30 09:01:47,normal_user_3,SELECT * FROM public.lineitem ORDER BY random() LIMIT 12;,lineitem,SUCCESS,98088,G1,0,Normal
EVT_0000039,2026-06-30 10:07:36,normal_user_3,SELECT * FROM public.region WHERE re_key < 1442;,region,SUCCESS,1,G1,0,Normal_Admin
EVT_0000040,2026-06-30 10:12:04,normal_user_4,SELECT * FROM public.customer WHERE cu_key % 2 = 0 LIMIT 32;,customer,SUCCESS,7304,G1,0,Normal_Admin
EVT_0000041,2026-06-30 08:54:26,normal_user_4,SELECT * FROM public.customer ORDER BY random() LIMIT 24;,customer,SUCCESS,8620,G1,0,Daily-Report
EVT_0000042,2026-06-30 09:27:52,normal_user_4,SELECT * FROM public.lineitem WHERE li_key % 2 = 0 LIMIT 39;,lineitem,SUCCESS,194579,G1,0,Normal_Admin_Maintenance
EVT_0000043,2026-06-30 08:31:13,normal_user_4,SELECT * FROM public.supplier ORDER BY random() LIMIT 20;,supplier,SUCCESS,386,G1,0,Normal_Admin_Maintenance
EVT_0000044,2026-06-30 10:45:31,normal_user_4,SELECT * FROM public.supplier WHERE su_key > 413;,supplier,SUCCESS,683,G1,0,Daily-Report
EVT_0000045,2026-06-30 09:47:35,normal_user_4,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 17;",lineitem,SUCCESS,115211,G1,0,Normal_Admin_Maintenance
EVT_0000046,2026-06-30 10:30:17,normal_user_4,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 19;",customer,SUCCESS,6533,G1,0,Normal_Admin_Maintenance
EVT_0000047,2026-06-30 10:08:40,normal_user_4,SELECT * FROM public.customer ORDER BY 1 LIMIT 46;,customer,SUCCESS,8734,G1,0,Daily-Report
EVT_0000048,2026-06-30 09:31:04,normal_user_4,SELECT * FROM public.orders WHERE or_key < 2704;,orders,SUCCESS,88494,G1,0,Normal
EVT_0000049,2026-06-30 09:58:28,normal_user_4,"SELECT COUNT(*), MAX(su_key) FROM public.supplier WHERE su_key > 0;",supplier,SUCCESS,223,G1,0,Normal_Admin_Maintenance
EVT_0000050,2026-06-30 08:11:35,normal_user_4,SELECT * FROM public.orders WHERE or_key IN (SELECT or_key FROM public.orders ORDER BY 1 LIMIT 50);,orders,SUCCESS,50595,G1,0,Normal
EVT_0000051,2026-06-30 10:37:42,normal_user_4,SELECT * FROM public.region WHERE re_key BETWEEN 20 AND 127;,region,SUCCESS,1,G1,0,Normal_Admin
EVT_0000052,2026-06-30 08:29:44,normal_user_4,SELECT * FROM public.part WHERE pa_key = 3298;,part,SUCCESS,6502,G1,0,Normal_Admin_Maintenance
EVT_0000053,2026-06-30 08:14:43,normal_user_5,SELECT * FROM public.supplier ORDER BY random() LIMIT 20;,supplier,SUCCESS,233,G1,0,Normal
EVT_0000054,2026-06-30 09:26:21,normal_user_5,SELECT * FROM public.part ORDER BY 1 LIMIT 20;,part,SUCCESS,9851,G1,0,Normal_Admin_Maintenance
EVT_0000055,2026-06-30 09:16:20,normal_user_5,SELECT COUNT(*) FROM public.supplier;,supplier,SUCCESS,592,G1,0,Normal
EVT_0000056,2026-06-30 08:17:35,normal_user_5,SELECT * FROM public.lineitem ORDER BY 1 LIMIT 41;,lineitem,SUCCESS,171952,G1,0,Normal_Admin
EVT_0000057,2026-06-30 08:53:58,normal_user_5,SELECT * FROM public.region WHERE re_key < 4419;,region,SUCCESS,1,G1,0,Normal
EVT_0000058,2026-06-30 08:58:38,normal_user_5,"SELECT su_key, su_comment FROM public.supplier WHERE su_key BETWEEN 99 AND 412;",supplier,SUCCESS,641,G1,0,Normal_Admin
EVT_0000059,2026-06-30 09:34:30,normal_user_5,SELECT COUNT(*) FROM public.lineitem;,lineitem,SUCCESS,172682,G1,0,Normal_Admin_Maintenance
EVT_0000060,2026-06-30 09:47:30,normal_user_5,SELECT * FROM public.region WHERE re_key = 1247;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000061,2026-06-30 10:09:26,normal_user_5,SELECT * FROM public.customer ORDER BY random() LIMIT 25;,customer,SUCCESS,7887,G1,0,Normal_Admin
EVT_0000062,2026-06-30 10:02:39,normal_user_5,SELECT * FROM public.orders WHERE or_key = 2355;,orders,SUCCESS,59251,G1,0,Normal
EVT_0000063,2026-06-30 08:20:50,normal_user_5,SELECT * FROM public.lineitem WHERE li_key < 3792;,lineitem,SUCCESS,224774,G1,0,Normal
EVT_0000064,2026-06-30 10:43:15,normal_user_5,SELECT * FROM public.nation WHERE na_key BETWEEN 44 AND 120;,nation,SUCCESS,1,G1,0,Daily-Report
EVT_0000065,2026-06-30 09:37:19,normal_user_5,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 37;",part,SUCCESS,7247,G1,0,Daily-Report
EVT_0000066,2026-06-30 08:53:42,normal_user_6,SELECT * FROM public.lineitem WHERE li_key > 952;,lineitem,SUCCESS,275221,G1,0,Daily-Report
EVT_0000067,2026-06-30 08:40:12,normal_user_6,SELECT * FROM public.part WHERE pa_key % 2 = 0 LIMIT 38;,part,SUCCESS,7235,G1,0,Normal_Admin_Maintenance
EVT_0000068,2026-06-30 10:26:11,normal_user_6,SELECT * FROM public.orders WHERE or_key BETWEEN 19 AND 146;,orders,SUCCESS,35095,G1,0,Normal_Admin
EVT_0000069,2026-06-30 08:09:48,normal_user_6,SELECT * FROM public.supplier WHERE su_key < 3197;,supplier,SUCCESS,408,G1,0,Normal_Admin
EVT_0000070,2026-06-30 10:23:06,normal_user_6,SELECT * FROM public.region WHERE 1=1 LIMIT 20;,region,SUCCESS,1,G1,0,Normal_Admin
EVT_0000071,2026-06-30 08:02:02,normal_user_6,"SELECT re_key, re_comment FROM public.region ORDER BY re_key DESC LIMIT 49;",region,SUCCESS,1,G1,0,Normal_Admin_Maintenance
EVT_0000072,2026-06-30 10:06:53,normal_user_6,SELECT COUNT(*) FROM public.nation;,nation,SUCCESS,2,G1,0,Daily-Report
EVT_0000073,2026-06-30 09:17:12,normal_user_6,SELECT * FROM public.supplier ORDER BY 1 LIMIT 15;,supplier,SUCCESS,350,G1,0,Normal
EVT_0000074,2026-06-30 10:13:37,normal_user_6,SELECT * FROM public.supplier WHERE 1=1 LIMIT 20;,supplier,SUCCESS,318,G1,0,Normal_Admin
EVT_0000075,2026-06-30 10:55:01,normal_user_6,SELECT * FROM public.customer ORDER BY random() LIMIT 28;,customer,SUCCESS,2520,G1,0,Normal_Admin
EVT_0000076,2026-06-30 09:49:23,normal_user_6,"SELECT re_key, re_comment FROM public.region ORDER BY re_key DESC LIMIT 46;",region,SUCCESS,1,G1,0,Normal
EVT_0000077,2026-06-30 10:06:31,normal_user_6,"SELECT COUNT(*), AVG(cu_key) FROM public.customer WHERE cu_key > 0;",customer,SUCCESS,5120,G1,0,Daily-Report
EVT_0000078,2026-06-30 09:29:32,normal_user_6,SELECT * FROM public.customer WHERE cu_key % 2 = 0 LIMIT 24;,customer,SUCCESS,2778,G1,0,Daily-Report
EVT_0000079,2026-06-30 09:20:42,normal_user_7,SELECT * FROM public.lineitem WHERE li_key % 2 = 0 LIMIT 15;,lineitem,SUCCESS,218738,G1,0,Normal_Admin_Maintenance
EVT_0000080,2026-06-30 10:07:26,normal_user_7,SELECT * FROM public.supplier WHERE su_key > 619;,supplier,SUCCESS,250,G1,0,Normal_Admin_Maintenance
EVT_0000081,2026-06-30 10:23:07,normal_user_7,SELECT * FROM public.nation WHERE na_key > 129;,nation,SUCCESS,2,G1,0,Normal_Admin_Maintenance
EVT_0000082,2026-06-30 08:11:55,normal_user_7,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 33;",nation,SUCCESS,2,G1,0,Normal_Admin
EVT_0000083,2026-06-30 10:20:49,normal_user_7,SELECT * FROM public.customer WHERE cu_key IN (SELECT cu_key FROM public.customer ORDER BY 1 LIMIT 50);,customer,SUCCESS,5392,G1,0,Normal
EVT_0000084,2026-06-30 08:48:32,normal_user_7,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 31;",lineitem,SUCCESS,118588,G1,0,Normal
EVT_0000085,2026-06-30 08:49:08,normal_user_7,SELECT * FROM public.lineitem WHERE li_key > 232;,lineitem,SUCCESS,211466,G1,0,Normal_Admin_Maintenance
EVT_0000086,2026-06-30 08:25:55,normal_user_7,SELECT * FROM public.region WHERE re_key = 154;,region,SUCCESS,1,G1,0,Normal
EVT_0000087,2026-06-30 09:10:51,normal_user_7,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",supplier,SUCCESS,487,G1,0,Daily-Report
EVT_0000088,2026-06-30 09:49:10,normal_user_7,SELECT * FROM public.nation WHERE na_key IN (SELECT na_key FROM public.nation ORDER BY 1 LIMIT 50);,nation,SUCCESS,1,G1,0,Normal
EVT_0000089,2026-06-30 08:11:38,normal_user_7,SELECT * FROM public.supplier WHERE su_key % 2 = 0 LIMIT 46;,supplier,SUCCESS,470,G1,0,Normal_Admin
EVT_0000090,2026-06-30 08:28:04,normal_user_7,SELECT * FROM public.region ORDER BY 1 LIMIT 27;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000091,2026-06-30 10:55:54,normal_user_7,"SELECT COUNT(*), AVG(na_key) FROM public.nation WHERE na_key > 0;",nation,SUCCESS,2,G1,0,Normal
EVT_0000092,2026-06-30 08:03:28,normal_user_8,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 17;",supplier,SUCCESS,521,G1,0,Normal
EVT_0000093,2026-06-30 09:26:49,normal_user_8,SELECT * FROM public.part WHERE pa_key % 2 = 0 LIMIT 16;,part,SUCCESS,4863,G1,0,Normal_Admin_Maintenance
EVT_0000094,2026-06-30 08:37:42,normal_user_8,"SELECT COUNT(*), AVG(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,282306,G1,0,Normal_Admin
EVT_0000095,2026-06-30 08:41:42,normal_user_8,SELECT * FROM public.nation ORDER BY 1 LIMIT 11;,nation,SUCCESS,1,G1,0,Daily-Report
EVT_0000096,2026-06-30 09:54:50,normal_user_8,SELECT * FROM public.nation WHERE na_key BETWEEN 10 AND 71;,nation,SUCCESS,1,G1,0,Normal
EVT_0000097,2026-06-30 08:26:23,normal_user_8,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 19;",region,SUCCESS,1,G1,0,Normal_Admin
EVT_0000098,2026-06-30 09:32:33,normal_user_8,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 30;",orders,SUCCESS,36341,G1,0,Daily-Report
EVT_0000099,2026-06-30 08:48:10,normal_user_8,"SELECT COUNT(*), AVG(re_key) FROM public.region WHERE re_key > 0;",region,SUCCESS,1,G1,0,Normal_Admin_Maintenance
EVT_0000100,2026-06-30 09:15:24,normal_user_8,"SELECT li_key, li_comment FROM public.lineitem WHERE li_key BETWEEN 41 AND 250;",lineitem,SUCCESS,247471,G1,0,Normal
EVT_0000101,2026-06-30 10:30:28,normal_user_8,SELECT * FROM public.customer WHERE 1=1 LIMIT 20;,customer,SUCCESS,4467,G1,0,Normal
EVT_0000102,2026-06-30 08:15:26,normal_user_8,SELECT * FROM public.customer WHERE cu_key > 688;,customer,SUCCESS,2012,G1,0,Daily-Report
EVT_0000103,2026-06-30 08:36:26,normal_user_8,SELECT COUNT(*) FROM public.part;,part,SUCCESS,10102,G1,0,Normal_Admin
EVT_0000104,2026-06-30 10:24:23,normal_user_8,SELECT COUNT(*) FROM public.part;,part,SUCCESS,4585,G1,0,Normal_Admin_Maintenance
EVT_0000105,2026-06-30 09:34:21,normal_user_9,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 35;",supplier,SUCCESS,184,G1,0,Normal_Admin
EVT_0000106,2026-06-30 08:20:59,normal_user_9,SELECT * FROM public.nation WHERE na_key > 392;,nation,SUCCESS,1,G1,0,Normal_Admin_Maintenance
EVT_0000107,2026-06-30 09:56:25,normal_user_9,"SELECT COUNT(*), MAX(re_key) FROM public.region WHERE re_key > 0;",region,SUCCESS,1,G1,0,Daily-Report
EVT_0000108,2026-06-30 10:18:20,normal_user_9,SELECT * FROM public.customer WHERE cu_key > 270;,customer,SUCCESS,7954,G1,0,Normal
EVT_0000109,2026-06-30 10:27:17,normal_user_9,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",customer,SUCCESS,2550,G1,0,Normal
EVT_0000110,2026-06-30 10:23:23,normal_user_9,SELECT * FROM public.nation WHERE na_key < 4125;,nation,SUCCESS,2,G1,0,Daily-Report
EVT_0000111,2026-06-30 09:41:17,normal_user_9,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 39;",customer,SUCCESS,7012,G1,0,Normal_Admin
EVT_0000112,2026-06-30 10:58:31,normal_user_9,SELECT * FROM public.customer ORDER BY 1 LIMIT 14;,customer,SUCCESS,7812,G1,0,Normal_Admin
EVT_0000113,2026-06-30 10:34:18,normal_user_9,SELECT * FROM public.supplier WHERE su_key > 305;,supplier,SUCCESS,509,G1,0,Normal_Admin_Maintenance
EVT_0000114,2026-06-30 09:51:35,normal_user_9,SELECT * FROM public.nation ORDER BY 1 LIMIT 14;,nation,SUCCESS,2,G1,0,Normal_Admin
EVT_0000115,2026-06-30 09:29:43,normal_user_9,"SELECT COUNT(*), MAX(or_key) FROM public.orders WHERE or_key > 0;",orders,SUCCESS,59862,G1,0,Normal_Admin_Maintenance
EVT_0000116,2026-06-30 08:20:59,normal_user_9,"SELECT COUNT(*), AVG(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,89491,G1,0,Normal_Admin
EVT_0000117,2026-06-30 10:10:37,normal_user_9,"SELECT or_key, or_comment FROM public.orders ORDER BY or_key DESC LIMIT 46;",orders,SUCCESS,47631,G1,0,Normal_Admin
EVT_0000118,2026-06-30 10:40:01,normal_user_10,"SELECT pa_key, pa_comment FROM public.part ORDER BY pa_key DESC LIMIT 9;",part,SUCCESS,9602,G1,0,Daily-Report
EVT_0000119,2026-06-30 09:29:13,normal_user_10,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",nation,SUCCESS,2,G1,0,Normal_Admin_Maintenance
EVT_0000120,2026-06-30 09:07:17,normal_user_10,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 40;",orders,SUCCESS,60988,G1,0,Daily-Report
EVT_0000121,2026-06-30 08:31:32,normal_user_10,SELECT COUNT(*) FROM public.region;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000122,2026-06-30 09:31:38,normal_user_10,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 14;",lineitem,SUCCESS,78410,G1,0,Daily-Report
EVT_0000123,2026-06-30 09:35:18,normal_user_10,SELECT * FROM public.region WHERE re_key % 2 = 0 LIMIT 49;,region,SUCCESS,1,G1,0,Normal
EVT_0000124,2026-06-30 10:23:48,normal_user_10,"SELECT COUNT(*), AVG(or_key) FROM public.orders WHERE or_key > 0;",orders,SUCCESS,39521,G1,0,Normal_Admin
EVT_0000125,2026-06-30 08:20:59,normal_user_10,SELECT * FROM public.orders ORDER BY random() LIMIT 23;,orders,SUCCESS,59294,G1,0,Normal_Admin_Maintenance
EVT_0000126,2026-06-30 08:23:21,normal_user_10,SELECT * FROM public.region ORDER BY random() LIMIT 28;,region,SUCCESS,1,G1,0,Normal
EVT_0000127,2026-06-30 08:33:40,normal_user_10,"SELECT COUNT(*), AVG(or_key) FROM public.orders WHERE or_key > 0;",orders,SUCCESS,73788,G1,0,Daily-Report
EVT_0000128,2026-06-30 10:58:30,normal_user_10,SELECT * FROM public.part WHERE pa_key > 638;,part,SUCCESS,8008,G1,0,Normal
EVT_0000129,2026-06-30 10:49:55,normal_user_10,SELECT * FROM public.nation WHERE na_key % 2 = 0 LIMIT 24;,nation,SUCCESS,2,G1,0,Normal_Admin_Maintenance
EVT_0000130,2026-06-30 09:22:35,normal_user_10,SELECT * FROM public.lineitem ORDER BY 1 LIMIT 46;,lineitem,SUCCESS,315429,G1,0,Normal_Admin_Maintenance
EVT_0000131,2026-06-30 09:59:28,normal_user_11,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",part,SUCCESS,6320,G1,0,Normal_Admin_Maintenance
EVT_0000132,2026-06-30 08:42:57,normal_user_11,SELECT * FROM public.part ORDER BY random() LIMIT 10;,part,SUCCESS,9066,G1,0,Normal_Admin
EVT_0000133,2026-06-30 09:41:12,normal_user_11,SELECT COUNT(*) FROM public.lineitem;,lineitem,SUCCESS,309822,G1,0,Normal_Admin_Maintenance
EVT_0000134,2026-06-30 09:50:31,normal_user_11,"SELECT pa_key, pa_comment FROM public.part WHERE pa_key BETWEEN 2 AND 352;",part,SUCCESS,10492,G1,0,Normal_Admin
EVT_0000135,2026-06-30 10:29:17,normal_user_11,"SELECT COUNT(*), MAX(su_key) FROM public.supplier WHERE su_key > 0;",supplier,SUCCESS,337,G1,0,Normal_Admin
EVT_0000136,2026-06-30 10:54:40,normal_user_11,SELECT * FROM public.supplier WHERE su_key < 1575;,supplier,SUCCESS,407,G1,0,Daily-Report
EVT_0000137,2026-06-30 08:28:48,normal_user_11,"SELECT COUNT(*), MAX(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,145427,G1,0,Normal_Admin_Maintenance
EVT_0000138,2026-06-30 09:43:32,normal_user_11,"SELECT pa_key, pa_comment FROM public.part ORDER BY pa_key DESC LIMIT 14;",part,SUCCESS,8521,G1,0,Normal_Admin_Maintenance
EVT_0000139,2026-06-30 10:35:58,normal_user_11,SELECT * FROM public.supplier ORDER BY 1 LIMIT 23;,supplier,SUCCESS,510,G1,0,Daily-Report
EVT_0000140,2026-06-30 10:07:03,normal_user_11,"SELECT COUNT(*), AVG(na_key) FROM public.nation WHERE na_key > 0;",nation,SUCCESS,1,G1,0,Normal_Admin
EVT_0000141,2026-06-30 09:51:03,normal_user_11,SELECT * FROM public.orders WHERE or_key = 4205;,orders,SUCCESS,53352,G1,0,Daily-Report
EVT_0000142,2026-06-30 10:13:37,normal_user_11,"SELECT cu_key, cu_comment FROM public.customer ORDER BY cu_key DESC LIMIT 23;",customer,SUCCESS,3109,G1,0,Normal
EVT_0000143,2026-06-30 09:57:24,normal_user_11,SELECT * FROM public.supplier WHERE su_key = 3093;,supplier,SUCCESS,368,G1,0,Daily-Report
EVT_0000144,2026-06-30 08:19:29,normal_user_12,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",nation,SUCCESS,1,G1,0,Daily-Report
EVT_0000145,2026-06-30 08:04:06,normal_user_12,SELECT * FROM public.region WHERE re_key % 2 = 0 LIMIT 24;,region,SUCCESS,1,G1,0,Normal
EVT_0000146,2026-06-30 10:38:49,normal_user_12,SELECT * FROM public.orders ORDER BY random() LIMIT 10;,orders,SUCCESS,75994,G1,0,Normal_Admin_Maintenance
EVT_0000147,2026-06-30 08:22:41,normal_user_12,"SELECT su_key, su_comment FROM public.supplier WHERE su_key BETWEEN 90 AND 413;",supplier,SUCCESS,447,G1,0,Daily-Report
EVT_0000148,2026-06-30 09:58:03,normal_user_12,SELECT COUNT(*) FROM public.region;,region,SUCCESS,1,G1,0,Daily-Report
EVT_0000149,2026-06-30 09:24:43,normal_user_12,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 33;",supplier,SUCCESS,356,G1,0,Normal
EVT_0000150,2026-06-30 10:07:47,normal_user_12,SELECT * FROM public.orders WHERE or_key > 489;,orders,SUCCESS,54283,G1,0,Daily-Report
